X,Y
24.791448368696837,11.595092363953466
13.72578618988874,8.681625180520186
13.481731247957132,4.659700518456163
21.19411353731914,29.173666108942108
23.5107844415307,22.969234863427463
14.624473915485313,18.358296269030266
28.829121685057387,26.83703290808751
11.258998368439675,20.01229589888495
30.58647856662037,20.587057150644746
17.233200909646182,27.227216755816478
30.40199942018331,24.05489861786462
25.84058997010044,10.909806552142276
16.288148892228197,15.183858750171698
26.52809618747999,11.848594959590873
21.29948146394402,29.800218275945006
30.55674567322984,24.244860939632908
24.07961851790015,30.868293674730495
10.80147684796852,17.32695916225874
32.46574136608839,23.90039646858165
28.066587885970286,21.183999826840903
15.401717629365567,16.212636850489503
18.484228752918295,17.805978938622538
22.58982773609144,29.859589363446425
19.727223662324562,29.45253750375808
12.330326784873296,17.613363636376363
16.333412565363304,20.179536810983024
24.008039512572388,14.272573637948526
14.180550128128846,7.817623713865852
15.627768712043737,19.24345799461241
29.18870163538314,25.96306272878103
28.966362801302395,21.538320176022424
26.903075871470556,25.975438768275385
22.857001277933367,14.07449650097526
13.496999757280069,25.401228677550336
20.38846769116347,23.94306237880015
23.01309544004738,24.283981191560073
19.244856406623754,20.64363651247488
12.940695956363816,8.24299458577312
20.499817555113978,25.222724661128776
25.553905477647326,19.934403302868926
31.75768294814437,24.146211146904758
14.726538832107602,12.228726635772276
13.010196698331102,14.323275281556572
29.46758291195096,21.864958189689055
17.82351162991974,9.010648723953878
32.651544337120995,22.428869331766546
14.204745230391968,18.615872985703092
10.611166040468042,19.5115689151518
13.937550697017686,12.904427939187887
13.136645002471013,25.02678036172671
16.634305164708856,15.711689520862869
21.66473933726055,26.149512455018687
17.090205260153603,14.553630060526107
16.324000084420014,27.420174093583775
13.913316929920017,6.604986098079086
15.393459948486935,22.7758163813431
12.419743024865655,20.221197959719497
12.758696755169975,6.4617700133681275
22.001037145971207,11.033496952209763
30.354328417891196,17.27615131805674
23.709975901213454,9.357182876449677
21.290656012133923,10.7061767303958
31.645129906806538,22.020417233033136
19.497828069073144,21.270136527116602
11.51759216950708,21.985621225368458
13.737219633041494,15.734329770967989
15.727449862954296,21.963245692875795
14.192636876128603,24.51652732507179
14.078997829454686,22.240996829352042
30.215892672838816,16.68447382101434
25.299806139530347,27.01486499890535
26.385752154872687,16.327788600569598
28.019738960081018,20.19088452966385
22.473465514269716,10.359150975240404
30.331443370531105,24.244463035378306
15.899507997244598,26.860645236496303
21.841835779345683,27.161887412812604
13.852575191606704,12.942879898909041
14.08157972551775,14.977577662228718
21.034670308646845,26.51429135812358
14.283914801942284,25.695001179223105
13.96241999144193,12.7952981410835
31.12588417617322,20.829110057413487
13.71107149545978,13.93987944731115
15.230542735771529,10.58900853775788
17.835086996464035,8.555288397108022
27.36565775993531,16.228553802344855
27.06255904282181,16.665152458816003
12.381646373094433,24.13956152058303
20.261708388248337,16.5939487061997
27.613416938095593,20.5846247731346
11.969199136726683,22.122918191450175
15.310863148827895,21.90758184696928
23.721758259564986,26.563345005317814
14.66436232381796,11.354815110759581
12.557727412543997,5.603490710180662
9.839889731083275,18.227000102844713
13.093366780307619,4.803364759620592
18.573730136333186,27.469739812345985
22.959297661871464,12.210625357406533
27.476635514187898,13.858554337900168
12.101029827722808,6.877904337576785
12.301862287082374,8.440147107911981
10.2016250040409,20.96692803368748
18.78944801110181,10.014148871337863
29.187776351541217,15.391766215370549
18.93643689461815,13.913446520863424
21.201420368546856,27.68145355390276
21.390858690510978,20.433117853825784
16.327794735222625,16.570846212353818
12.71015483296706,13.09337554276635
16.31828285399401,27.12621300642315
15.421681472010393,16.514669510775278
16.978276870563306,10.836204397883979
21.0958157019198,22.062614532254766
15.209790933763069,11.323971473546433
25.328491631432193,15.022431093742458
26.456786259125778,12.18065142394911
13.501531762461124,4.526457602654055
28.378844633479506,12.680134212298466
20.949995309984796,20.97083780680901
26.23797832169311,12.386914903449167
19.369638295543652,27.576934993862128
23.62995237845311,27.707902852668433
13.224103369897762,12.885812754275591
15.371431139957998,15.890210734236163
18.718899052874534,22.793535209497193
24.947896551425178,15.258771951380007
32.047701914888535,21.28681675351248
23.356011856148527,13.364960616147236
26.267903535840233,13.039100584243744
27.31961280185797,22.49519123281739
17.09579333568546,10.29886556513824
22.746787045445146,24.026628295014724
31.63444371202759,21.539965435687428
15.658693008172767,20.299731187190517
12.680521176920218,13.401327192296577
17.14572202894641,7.00026640180955
15.59883298129223,11.433104326521278
14.870316316202317,24.667123265243994
17.798154936036095,17.889164512350444
11.8114243152126,11.72223906244322
11.518875204619507,11.044779760863154
26.03290533792103,10.157031085103915
14.891577297307819,15.05174560369704
13.458221235666997,14.563418397251212
15.278968426770795,9.49098328729318
14.14345629177594,9.574779477789454
21.164678502818397,20.014799755819777
24.10463200861056,8.968456570736386
22.738189846614,15.49500533207636
17.980926730949996,17.29936778517975
15.320604009047269,11.071741720303635
18.02234852492575,12.714871118307379
16.696423333343038,13.290380796809714
15.401975907395908,13.326337265649716
17.60722999979569,24.53818289994136
14.245408397583113,11.042188574682426
12.66435597831525,9.649492830939678
18.23680133684232,22.006970260413446
21.31754892822461,26.92590565985447
11.630158519045827,8.954310143765216
20.062087079572695,26.002456297233017
28.711333277894255,15.447178889655168
10.668713967437046,21.990422799115702
10.180843349371814,18.70990220206194
24.68542178769618,30.049738089925107
23.681553838755423,19.034870431540227
13.761772352940739,14.426233791808592
25.120800562398088,19.677608355740375
18.645267157716674,29.176669889828602
24.764901447032035,24.08501529026857
19.26742190433641,10.450180375448092
9.880656911991661,22.01079824525063
15.669081127579,18.490114723544515
22.12611083942704,12.850043534368952
18.541700668462894,25.084398304621605
20.513267792103775,13.098225812241886
11.74013604184633,7.092622528153835
25.090289662661714,26.065645681328864
21.18894012899835,8.570609885752877
22.822320740277448,10.160271958291403
15.703174834507115,23.568659943338915
29.148710922568867,27.3307719500395
21.951730825599704,22.51394418157564
24.422933336291678,29.123535649580326
14.871070178268623,14.930768343672536
9.418294307061258,20.804796273050517
29.737818043072185,21.00019563453572
23.13121955950135,30.57770968819909
15.518572190257037,15.072843727201857
9.896948692117777,20.895840101096226
11.435151219613896,24.06124155564919
13.043145275935306,9.841328440417179
20.997906265476704,24.459974903893965
24.288741817349596,28.173238320468506
19.113102779911493,14.847049042624235
18.521682506787982,9.500719833563362
25.549774506443576,12.758718433125797
29.49869017963109,16.546560856957
17.309752214775695,23.00140710597855
28.974095235521816,26.298646213685892
27.117765465960304,21.16331675955174
30.247726999410304,19.860818397133052
14.309033774400554,8.735546735759069
15.585868126300074,14.983181121116083
16.316468277270538,10.921262574604308
13.268143990339961,9.742605670716507
19.646097828444738,24.56940025843392
11.743545308671935,12.291699532521534
12.814134276158722,7.148006880020323
12.684540406544546,10.474095357955818
29.546193060143146,15.440156066857849
30.75388531400953,26.27852166738537
13.889090143864689,7.89506626339422
24.801564298350808,19.44513142380578
16.428565877974762,8.590469559005491
19.429691867771638,24.220627154922703
20.020305217758697,17.06041786452495
14.646226366472446,11.25263426256236
16.791645413926037,17.0110841065884
21.8663354336588,14.382375099498184
20.592184710966983,20.528227899857555
10.830405573582771,20.130015014642165
30.54566707246686,26.671205946245045
14.754075195665688,7.9663620335392515
13.551771473751199,23.16713049327508
17.996225004466908,23.179541480749794
24.71199101808964,24.632230248156045
27.909952530031465,23.26354186714208
17.657293912540794,15.863524363244572
23.322638280913942,20.055805818454825
15.894430922928187,13.887496044049168
20.546655926524256,21.90956970376833
30.473978817133318,19.48832099330516
21.178094460754224,12.702443426774135
26.739997057348543,24.54282162675345
16.919858184992133,7.107744954777427
21.12826743311547,25.730153430251328
14.860076838710778,10.160751382234665
12.30378935839486,5.587872060793017
28.497184119570424,22.775654897262267
28.606903101396217,26.05453132236181
16.842867479940708,25.63275471887959
28.620323512656235,15.51902449895337
17.76305292442208,8.327508547370975
14.769205994848669,8.273689736216989
24.748571566232272,25.26206463177124
27.115761622570183,26.486151058242523
17.33377361474085,13.055639295053368
14.739352762059017,26.504557734636876
15.412453180867889,14.837837098316818
16.14670540714133,6.92607361272335
23.23247059478718,28.965679278690292
21.677802622097982,25.389650062292244
18.77859426673008,26.790747237622572
29.053087004076033,18.597888909139538
19.67014219169847,18.18388029345801
17.619541461764303,11.097507417483529
15.548759609982293,27.084261413483
13.972619303404414,9.140316122277762
14.552146368869803,24.929889542705205
20.26546204656011,15.84311293733808
27.631127571789747,22.792460117252368
17.77285121423981,23.037994117461785
24.13201517719328,27.722783868273993
29.329118220715245,15.936581225410755
23.456686400083203,16.944234322862552
23.650575711920045,20.00666619101069
25.13005114330939,9.875047709142406
13.148170034724082,25.26452304732403
15.080002064999452,6.780935012328811
13.30719517644441,17.655917455431446
26.094189424838525,15.675771287533491
17.977240376818052,25.450238173165054
21.61327376732705,26.189911177328174
25.502825183006877,20.691446619276476
20.635808533305372,14.531636851455648
19.24980077779555,14.377589462374981
10.572096444590535,22.244937526960385
24.066308276587037,14.638376410657669
25.72206592235491,19.189240263915526
14.438728832990599,24.61235647856406
19.39653305583078,23.503737515009814
15.193578466436104,7.789822176432324
11.351307636142552,11.752493549320533
26.306925288856647,15.452507138836374
17.028433758039363,20.966120426794408
22.275596351055835,8.674839417769844
18.53225711127554,27.740599400236587
18.417327276371076,13.278807858277172
16.259005986341684,21.67796813764083
14.37209650045192,23.33512221294187
23.966181503560406,28.0772460741957
11.976878399846706,17.011801773709774
31.467351246963354,18.53370300642235
27.276809970362596,24.101407831555505
15.372800751140794,19.061795109608262
18.997784583219858,18.346315526842176
25.404370781965504,23.04201792528731
26.752323008219214,11.339130679078831
24.27853954837594,29.159448932444384
24.9976294382978,20.077168226006712
25.98189466326975,10.920831811027627
21.239296579770006,29.5851003151341
29.509410288049068,22.585472853292643
12.587626673458587,19.843681166394102
30.94423694202309,21.53858243080312
10.6662895494004,16.408013512344738
15.72277643729127,12.948376202542153
19.495932971638183,26.510016281494334
22.850140871476974,29.973670377900035
20.08164925761546,14.345767032565007
11.469757291898178,11.274166955616959
11.26183120349892,9.280077615076525
12.46395452245373,12.328198013020021
31.550721817451894,18.925453590013333
18.44356007547661,14.203320173596968
17.80295360044923,15.540023799514998
21.11635267025782,29.064046233760955
24.05711224355802,22.407366482645813
16.20303299959097,15.593732402078398
11.046731442356736,16.031195661090376
28.419520620076952,22.10656978782978
29.466834654388784,19.939982887790627
20.5356390168875,17.25369430622829
26.81856908887562,17.94811893257037
23.983766373461833,29.261189548075325
9.649562622666236,17.952599341848348
25.758417876644685,24.249290803006502
13.685512067991723,10.2505574181099
9.673718609742693,18.99368405067631
27.690463156614697,16.97651488164376
28.000039788755974,12.146796133185298
24.943920887115283,18.81022710820723
17.934907307685467,10.342170482644878
27.56878127951306,20.025898438826957
22.869595558965493,27.88021153130983
13.83589677632122,6.360971839481073
21.294978123247674,8.89662589225945
31.088143579494627,19.070605454226616
13.887860050667559,10.784566639867432
24.307982208854817,15.687171229168976
9.758957239251622,19.717054725021825
21.575261871444965,16.655361492590966
20.999058839354248,22.414338152201992
16.52088069075929,16.647299476921976
25.974302829821408,16.021141487667027
11.501546966658388,19.333186967650718
19.69943597385912,16.09688447353673
28.378029401536995,19.953522278048688
29.276817320867615,19.86186726874486
23.0718713834938,10.043648004979213
20.242483233535673,22.395748011726127
13.893623699805639,8.004174533371527
16.401032192513828,15.749085921869174
25.19310587672023,12.099662813235637
10.578270168837626,17.306760705790317
18.88866592838043,11.481770941359713
31.147156460292756,25.634891007853007
22.776141152826668,8.863727624291178
21.828373767536497,15.667209316962566
26.562973453565252,18.382533955328512
11.150186925759295,17.246965208258374
16.945169356823463,26.424831672039396
15.978002388915492,11.336053233553624
18.894218834163798,24.80844088063676
21.975947176608386,14.378561633703683
28.329928144242537,22.43507659447109
17.180352863241122,23.0080761570407
23.40652761502691,25.689021929975006
15.639042338386453,21.96751425658259
18.085925987279694,10.68561335033958
12.984942353109673,24.076455636452614
28.954811832260724,27.240325569314958
18.679332127749383,14.104337054552655
24.58925713923167,25.55104517971766
27.16424647173112,23.025193448408025
17.17209382415173,17.14416312247772
18.575152191232196,9.607881097805596
27.53561162676594,24.49411804406054
26.668066769566412,24.779485381897306
14.02369669298643,6.738534783301878
10.525785164567665,18.579792566917895
12.51980356194879,24.80175484201639
14.197287762426747,17.295577244110767
23.635034542979522,9.044431578941749
14.579563171077574,24.253245432846192
21.615866610091075,24.981676869532073
11.594743341932983,8.941567603708222
25.62396026187036,25.02939022366482
23.330721735229446,17.265820097806163
21.497442272716366,14.995386849381365
24.778309045967248,30.22055023343615
32.18644885819405,24.002148704334257
27.336440866715115,11.231969410838792
26.583061187335396,26.829001199893032
10.60189039835635,23.662354892323613
17.79732438916289,13.762744556906416
21.454577633705664,27.134341125600386
13.952917492472295,25.675872943299915
22.9941545415076,9.076475974989757
20.149456985813693,15.609386152815762
14.509075615662791,12.836438455984563
13.00339347192059,20.35842312299818
10.706507119252233,16.78898075208755
13.59618552385956,14.593423191857834
19.84230135792116,27.429696594334068
13.808947709495252,22.419838602671824
13.96070312672194,14.2291539134111
25.335959444239847,13.865859395256024
14.79532231698979,24.35354385902476
23.023951201409133,27.384277494028254
28.261985659430174,13.699208305035985
14.555534080144795,21.702648048648193
24.54357300388916,20.808113037007406
12.262561759867566,10.790893233479773
18.709768323418295,13.920145502600263
15.472497688998839,5.9937166465157015
21.370457875480092,28.676542120971533
15.523400439476136,14.58383489001422
23.37305425218489,19.3997282147047
15.91065091003134,8.576945884428689
20.787159125720052,15.217343275115311
13.223818452471932,7.066741530683814
28.582308314590783,23.466770657769562
12.379304090027269,12.857705943898072
24.162915031739896,21.194998976023975
28.487164747840055,17.968130975578177
17.970913627917867,12.941028269096165
27.56470396408885,20.476770811848944
22.72663137044529,29.250169899153065
19.095179489869473,21.044980986008873
14.810123120106127,12.095151039982847
14.222519945573309,8.649235385669986
19.389888981534526,23.451250632607717
20.535463564476,13.706162292841825
18.066526989327567,12.547170292627232
23.227853957494613,13.302873779113426
13.97882138526391,6.326400041291686
24.665764016136098,16.39241026525468
25.801773384521773,15.925536728635489
25.667678349628304,10.791670640365608
21.1171584009344,17.190377189208245
28.809230060790338,19.388681007399644
12.65318903283344,12.831463985693123
19.58306526394223,26.704446459781572
13.312279075907451,21.4030390699086
12.558985823276792,16.97016195458199
24.120670929380708,14.521038419922572
29.223984424953397,15.349909496929852
23.998048717661412,28.081525393224688
24.263195814311864,11.964953156985711
23.103884888741327,14.531478082544517
17.65032775872604,15.778716478447862
28.19709854211033,26.380654695409046
26.414575755928233,17.180964825331806
20.544898532254717,20.42807048751547
21.381598053557767,24.18713992140317
18.761223854391517,20.440066060407652
18.34739656868603,23.869406125414713
15.555937055666853,14.756540722297654
28.820997832320327,21.14696114022468
28.8073725487878,16.13844038311533
18.78104512716493,14.185504090364724
18.76906743881781,25.11146621449553
14.046042054618322,12.974727534607581
21.173137791310445,15.210921446479034
15.187176562424037,7.575570966222815
29.803460310645015,20.434981724654946
29.02834313164057,25.871718630963365
16.382711822419758,11.809162736820033
28.494487078639853,15.29233931050785
27.275044387186945,17.399740063914887
13.707851001235628,17.387065448983954
10.90454771268404,21.37173959065796
19.2286121171717,27.593359003635832
23.926443840036033,11.169066613129331
30.62677929766978,16.83401270702388
21.29874169009657,17.854009750221337
11.934226954643519,18.321121668450587
20.2526754346246,22.789400881096373
11.009182049759525,23.77797167174713
22.543911967162547,14.398486993476507
15.7547511605768,6.071027755634514
31.392552042895773,23.366839928451185
14.734874385277834,24.653402292148968
21.593469117662032,10.42526500776796
11.263053293284646,19.428626536576274
31.342139329801245,18.573459082427046
11.034045519254924,24.444112070327268
15.38855709722667,13.00845715810716
20.98123279044961,20.64911732487009
25.719790105773757,16.192204546193146
31.519528554313908,20.546129568628565
25.56911404251817,16.74513955280561
28.088121487104814,19.92749956019758
13.853056547884176,19.5185486240999
11.668368009855191,10.340990835541223
12.967884993374437,12.24928381824604
19.357470444563184,18.1259283388827
19.60568265413502,14.32638609757641
15.400604402502541,17.790982736786706
28.27972225894727,19.586354811620737
19.606160365833684,22.863209928715957
30.901709527750256,19.00083727233222
16.061324895930806,19.891360853855986
28.95332683855227,22.83941213719421
28.389519968021986,21.856172384457075
21.81673992876871,30.583801648309567
15.021341405607089,9.6230664249915
25.561342751376003,19.99744244803992
12.723526276138285,12.608794977640265
19.359857609381933,22.484853037022855
14.248247323302182,20.611913669755236
13.170446743127043,18.665840107391723
18.366839255479064,27.43615618447986
12.852133409667566,25.204542218125823
19.064600565054842,27.9364063795112
30.10397462364964,17.54056793885192
22.001108929516832,9.048105780673286
22.65035282078452,30.566906694661995
22.168404503888173,17.051518560397927
12.695448767902127,12.042060269143315
15.788860082269906,25.06997146555748
19.653271680025583,25.64882334418995
31.814615919701122,25.705276868282816
15.979189960130217,16.64298208752916
13.00091304013424,10.60934316362719
12.378143379900727,11.450876867422163
28.868301748716366,14.839569840689645
12.989412983283135,8.636906514548826
14.284095703184413,16.785112882983675
23.342347509812686,12.70495223986891
16.999007839196192,20.673927739517588
23.25838856472599,10.844068913032505
21.075124843007565,12.324247556331887
14.553851769862133,13.351662327326611
16.035748962006878,25.30186439333668
19.775796962026348,26.627160610881734
14.708431732744831,11.15034435222266
16.059743717616954,12.028725183355526
27.615904375954674,16.36861170608576
10.596272267966581,19.583485793300035
19.723012324245264,14.95720740077557
15.938111735052154,9.655102789831037
15.602099095671836,21.161774272600802
13.715042771559736,7.583485933680092
25.378821565259308,16.017930120087797
29.339533356099363,14.829108161004676
16.61439910388424,23.594597396237106
25.501918628205228,24.789568676076076
13.549245577500313,14.421107095335927
14.116945638908817,11.100078652944099
13.649062783824968,4.4992754955879795
25.57063879963286,12.070600916866546
19.55776711456598,12.370390518085426
31.280951942805842,26.019058020428986
15.3698799791915,21.52729025964519
16.96100138185033,17.546838517733555
25.234869065150153,25.86191866382941
23.2626262477889,21.996803757566475
17.22414735561348,12.63114177797118
14.092769442070068,13.902192247030285
21.28083327382511,19.198042619423994
19.383708300301272,17.265103500639565
24.463679044237722,21.45404073555941
25.08167223278025,22.832592110698755
12.305743593663685,22.50502468965529
12.89082874891762,4.451615201673418
27.874418575555666,25.04519302901895
16.596235896663874,9.034232258250814
28.544184696643317,25.168854869543207
16.80848935101833,23.705506298783497
13.612549499860425,20.678175503667838
17.10595588152495,9.171729126126618
18.99913657972179,17.704585833857173
19.653883401612998,12.588212716373839
24.364345434542827,9.344283934185121
20.535145676438123,24.75044577666599
13.71205838588843,8.29777118283215
16.011430435168037,12.700037843307886
16.977084932796235,10.904057492632596
18.99482809609397,21.28221200880412
20.97731758796813,23.67222901252083
11.393658376881875,22.90827307697056
10.653027431095536,23.08013251475532
20.5399173216067,16.23653064092014
30.902569477947246,21.921346987845208
32.195467405549316,21.53216085052
29.385834547062185,18.89476704871774
12.561365592275589,23.472227563941292
14.536040878990184,16.115421850982784
20.299594404259736,13.163835711223292
16.572799617720555,8.649059245398197
25.758181903844708,17.905258066087008
24.049049761124433,25.804513297112532
25.367459303849365,18.077093354401512
25.62631635562033,23.804441604392355
16.493789760515234,25.99411971893238
21.78588420587051,18.72564852895779
27.411490897040977,11.457629882319353
17.321667750766345,14.758895915810882
18.21502710019266,26.25667122840833
21.870057263852953,29.40859696831197
11.943460263262924,15.632030786505972
14.474924518973518,19.533897239605636
18.45701013389985,14.657983688306313
21.471732744756146,10.579327619158791
12.146778603975294,17.280069671346588
11.281212728141265,7.887065990278014
24.872564530196048,15.737940622348475
14.647945975973911,23.583804423980737
14.436637960699082,11.033374655180868
21.266054530421247,29.74079683088044
14.00782399083126,11.928326359987581
15.35954734587807,9.854660030696625
15.030917895075884,14.662672851913985
25.96499511890843,23.67489890726911
27.250831582590262,16.351789242233767
14.38730543651458,19.964385933288373
15.83426940305992,13.727013921391784
13.543749057017411,11.743747066474198
16.169512066380726,18.27174691828457
16.066977610462217,8.437967022898082
28.861956401669495,18.116243083759073
16.725535219974766,12.130650584386716
16.560343744596167,12.837193609239208
25.181798100338554,25.189645401750116
29.17245153610991,22.452593397428284
19.893979950028722,25.698005970386028
25.81282840818872,19.494918896563796
19.937720768419013,20.613184693481305
26.865413519833865,16.4800935022961
18.56164924590039,20.629924929033557
14.67991511764022,23.83786716399256
15.262071012759932,24.06450121510733
17.793478672357473,26.71892597333298
11.7754822947854,20.509217530066664
17.493107899986068,11.363260470789788
19.186331602406725,17.44006352172169
15.845011395941484,8.984764786665776
14.852842266971834,14.436592033057579
21.190144717685094,21.7541421891382
12.170126120806202,13.944504839915233
17.46103346750129,11.868821573419023
17.24630239204569,16.67941437434394
26.658630339976117,27.68747420992875
19.617421866141157,16.62798700661645
17.82986890172002,8.232949804082484
24.161748535684865,29.599591884933417
27.539681665330182,13.916607515078425
20.3591954926355,29.66989403351587
25.603736246803273,26.95808432259567
15.716925857419048,19.687816161231783
30.384032670113978,19.3890910908029
14.999829621100567,15.126832618137971
25.657491039062663,10.773472371194126
16.391444549221266,16.492621276543712
